"","customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","tenure_bin"
"158","2749-CTKAJ","Male","NO","Yes","Yes",15,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",337,3583,"No","1-2 years"
"159","6371-NZYEG","Male","NO","Yes","Yes",8,"Yes","No","DSL","Yes","No","Yes","No","Yes","No","Two year","No","Mailed check",917,51,"No","0-1 year"
"160","7554-NEWDD","Male","NO","No","No",2,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",411,2166,"No","0-1 year"
"161","8992-VONJD","Female","NO","No","Yes",5,"Yes","No","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",783,5845,"No","0-1 year"
"162","0867-MKZVY","Female","NO","Yes","No",13,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",1250,1047,"Yes","1-2 years"
"163","4482-EWFMI","Female","NO","No","No",12,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1013,639,"No","0-1 year"
"164","4648-YPBTM","Male","NO","No","No",49,"Yes","Yes","DSL","No","Yes","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",1089,3383,"No","4-5 years"
"165","2907-ILJBN","Female","NO","Yes","Yes",3,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",346,1966,"No","0-1 year"
"166","6345-FZOQH","Male","NO","Yes","No",66,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",332,659,"No","5-6 years"
"167","3376-BMGFE","Female","NO","No","No",34,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",1037,2373,"Yes","2-3 years"
"168","5997-OPVFA","Male","NO","Yes","No",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",1378,5071,"No","5-6 years"
"169","3445-HXXGF","Male","YES","Yes","No",54,"No","No","DSL","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",616,2300,"Yes","4-5 years"
"170","1159-WFSGR","Female","NO","Yes","Yes",8,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Electronic check",342,2790,"No","0-1 year"
"171","7654-YWJUF","Male","NO","Yes","No",38,"Yes","No","Fiber optic","Yes","No","Yes","Yes","No","No","One year","Yes","Bank transfer (automatic)",1284,3064,"No","3-4 years"
"172","1875-QIVME","Female","NO","Yes","No",12,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",83,2066,"Yes","0-1 year"
"173","6727-IOTLZ","Male","NO","Yes","No",6,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",1243,339,"No","0-1 year"
"174","0691-JVSYA","Female","NO","Yes","No",49,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",1489,4239,"Yes","4-5 years"
"175","5918-VUKWP","Female","NO","No","No",26,"Yes","No","No","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",345,5230,"No","2-3 years"
"176","1744-JHKYS","Female","NO","Yes","No",28,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","No","Electronic check",391,5917,"No","2-3 years"
"177","2656-FMOKZ","Female","YES","No","No",7,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",1100,277,"Yes","0-1 year"
"178","2070-FNEXE","Female","YES","No","No",67,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",1140,4260,"Yes","5-6 years"
"179","5947-SGKCL","Female","NO","Yes","Yes",7,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",102,1001,"No","0-1 year"
"180","3712-PKXZA","Male","NO","Yes","No",58,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Credit card (automatic)",345,459,"No","4-5 years"
"181","6317-YPKDH","Female","NO","No","No",1,"No","No","DSL","No","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",449,2507,"Yes","0-1 year"
"182","6582-OIVSP","Female","NO","No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",616,3816,"No","0-1 year"
"183","9367-WXLCH","Male","NO","No","No",71,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",1289,5278,"Yes","5-6 years"
"184","5524-KHNJP","Male","NO","Yes","Yes",27,"Yes","No","DSL","Yes","No","Yes","No","Yes","Yes","One year","No","Credit card (automatic)",1106,2104,"No","2-3 years"
"185","1918-ZBFQJ","Female","NO","No","No",5,"Yes","No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",1189,216,"Yes","0-1 year"
"186","1024-GUALD","Female","NO","Yes","No",1,"No","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",393,2044,"Yes","0-1 year"
"187","4827-USJHP","Male","NO","No","No",13,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",717,48,"No","1-2 years"
"188","8167-GJLRN","Male","NO","No","No",23,"No","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Electronic check",457,6099,"No","1-2 years"
"189","0956-SYCWG","Female","NO","No","No",5,"Yes","No","No","No","No","No","No","No","No","One year","No","Electronic check",327,2090,"No","0-1 year"
"190","8017-UVSZU","Female","NO","Yes","No",35,"Yes","Yes","DSL","No","Yes","No","No","No","No","Month-to-month","No","Credit card (automatic)",795,2015,"No","2-3 years"
"191","7100-FQPRV","Male","NO","Yes","Yes",38,"Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","One year","Yes","Credit card (automatic)",1056,2757,"No","3-4 years"
"192","2472-OVKUP","Male","NO","Yes","No",56,"Yes","No","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",1417,4440,"Yes","4-5 years"
"193","2984-RGEYA","Female","NO","Yes","Yes",66,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",329,678,"No","5-6 years"
"194","9680-NIAUV","Female","NO","Yes","Yes",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","No","Credit card (automatic)",183,6076,"No","5-6 years"
"195","2146-EGVDT","Male","NO","Yes","Yes",55,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",320,359,"No","4-5 years"
"196","2604-IJPDU","Female","NO","Yes","No",13,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",1522,1502,"No","1-2 years"
"197","9178-JHUVJ","Male","NO","Yes","Yes",17,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",379,4822,"No","1-2 years"
"198","6168-YBYNP","Male","NO","No","No",55,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",213,5218,"No","4-5 years"
"199","7255-SSFBC","Male","NO","Yes","Yes",70,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",226,6038,"No","5-6 years"
"200","3645-DEYGF","Male","NO","No","Yes",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",349,1621,"No","0-1 year"
"201","9323-HGFWY","Female","NO","Yes","No",20,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",37,2333,"No","1-2 years"
"202","8544-GOQSH","Female","NO","No","No",6,"Yes","No","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",1205,218,"No","0-1 year"
"203","3363-DTIVD","Male","NO","Yes","Yes",69,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Two year","No","Electronic check",106,5730,"No","5-6 years"
"204","7018-WBJNK","Male","NO","No","Yes",5,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",1170,72,"No","0-1 year"
"205","9142-KZXOP","Male","NO","No","No",39,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",996,2552,"No","3-4 years"
"206","7674-YTAFD","Female","NO","No","No",27,"Yes","No","Fiber optic","No","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",1203,2336,"No","2-3 years"
"207","6348-SNFUS","Male","NO","Yes","Yes",70,"No","No","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","Yes","Credit card (automatic)",772,3571,"No","5-6 years"
"208","1285-OKIPP","Male","NO","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",1202,5974,"Yes","0-1 year"
"209","7825-ECJRF","Female","NO","No","No",11,"Yes","No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",127,1536,"Yes","0-1 year"
"210","1347-KTTTA","Male","NO","Yes","No",61,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",46,5291,"No","5-6 years"
"211","7841-TZDMQ","Male","NO","No","No",12,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",630,6174,"Yes","0-1 year"
"212","4195-NZGTA","Female","NO","No","No",1,"No","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",402,2152,"No","0-1 year"
"213","7157-SMCFK","Male","NO","No","Yes",58,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",329,237,"No","4-5 years"
"214","4709-LKHYG","Female","NO","Yes","Yes",22,"Yes","No","No","No","No","No","No","No","No","One year","No","Electronic check",334,4493,"No","1-2 years"
"215","2504-DSHIH","Male","YES","Yes","No",16,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",1335,1580,"No","1-2 years"
"216","0699-NDKJM","Female","NO","Yes","No",53,"No","No","DSL","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",824,2976,"No","4-5 years"
"217","9286-BHDQG","Male","NO","Yes","Yes",70,"No","No","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Credit card (automatic)",615,2727,"No","5-6 years"
"218","0230-WEQUW","Male","NO","Yes","No",63,"No","No","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","Yes","Bank transfer (automatic)",795,3250,"No","5-6 years"
"219","2040-LDIWQ","Male","NO","Yes","Yes",62,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",1283,4450,"No","5-6 years"
"220","6496-JDSSB","Female","NO","No","No",71,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",1204,5063,"No","5-6 years"
"221","9408-SSNVZ","Female","NO","No","No",34,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1022,2329,"Yes","2-3 years"
"222","4443-EMBNA","Female","NO","Yes","No",69,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",392,1390,"No","5-6 years"
"223","6469-MRVET","Male","NO","Yes","Yes",1,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Electronic check",338,1610,"No","0-1 year"
"224","0742-MOABM","Male","NO","Yes","No",34,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Mailed check",682,1326,"Yes","2-3 years"
"225","5961-VUSRV","Female","NO","No","No",4,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Bank transfer (automatic)",321,1807,"No","0-1 year"
"226","6778-JFCMK","Male","NO","No","No",17,"No","No","DSL","Yes","No","No","No","Yes","Yes","One year","Yes","Mailed check",693,525,"No","1-2 years"
"227","6341-JVQGF","Female","NO","Yes","Yes",25,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Mailed check",1227,2198,"No","2-3 years"
"228","2232-DMLXU","Female","NO","Yes","No",1,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","No","Mailed check",767,4560,"Yes","0-1 year"
"229","4811-JBUVU","Male","NO","No","No",24,"Yes","Yes","Fiber optic","No","No","No","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",1395,2365,"No","1-2 years"
"230","0945-TSONX","Female","NO","Yes","Yes",42,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",1305,3495,"No","3-4 years"
"231","2651-ZCBXV","Male","NO","No","No",50,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",151,4756,"No","4-5 years"
"232","3316-UWXUY","Male","NO","No","No",46,"Yes","No","Fiber optic","Yes","Yes","No","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",1462,4015,"No","3-4 years"
"233","8937-RDTHP","Male","NO","No","No",1,"Yes","No","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","Yes","Mailed check",1291,6175,"Yes","0-1 year"
"234","7083-MIOPC","Female","NO","No","No",70,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",339,1016,"No","5-6 years"
"235","1984-GPTEH","Female","NO","No","No",22,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","No","Electronic check",400,5529,"No","1-2 years"
"236","1251-KRREG","Male","NO","No","No",12,"Yes","Yes","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",751,269,"Yes","0-1 year"
"237","0621-JFHOL","Female","NO","No","No",2,"No","No","DSL","No","No","No","Yes","No","No","Two year","Yes","Mailed check",442,2583,"No","0-1 year"
"238","9903-LYSAB","Male","NO","Yes","No",10,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1075,561,"No","0-1 year"
"239","0094-OIFMO","Female","YES","No","No",3,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",1492,231,"Yes","0-1 year"
"240","9227-UAQFT","Male","NO","No","No",8,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",329,2456,"No","0-1 year"
"241","7301-ABVAD","Female","NO","No","No",70,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",1331,5128,"No","5-6 years"
"242","6614-FHDBO","Male","NO","No","No",70,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",174,5946,"No","5-6 years"
"243","7576-ASEJU","Female","NO","Yes","Yes",36,"Yes","No","DSL","Yes","No","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",1105,2771,"No","2-3 years"
"244","9058-HRZSV","Female","YES","Yes","No",62,"Yes","No","Fiber optic","Yes","Yes","Yes","No","No","Yes","Month-to-month","No","Electronic check",1480,4999,"No","5-6 years"
"245","4522-AKYLR","Female","YES","No","No",5,"Yes","No","DSL","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",759,5674,"No","0-1 year"
"246","0221-WMXNQ","Male","YES","No","No",34,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",1118,2376,"No","2-3 years"
"247","0303-UNCIP","Male","NO","No","No",36,"Yes","Yes","DSL","No","No","Yes","No","No","Yes","One year","No","Mailed check",932,2187,"No","2-3 years"
"248","9947-OTFQU","Male","YES","No","No",7,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",1099,146,"Yes","0-1 year"
"249","0322-YINQP","Male","NO","No","No",1,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Mailed check",652,4051,"Yes","0-1 year"
"250","0959-WHOKV","Male","NO","No","No",37,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","Yes","One year","Yes","Electronic check",1565,3653,"No","3-4 years"
"251","4075-JFPGR","Female","NO","Yes","No",47,"Yes","No","Fiber optic","Yes","Yes","Yes","No","Yes","No","One year","Yes","Electronic check",1462,3921,"No","3-4 years"
"252","4629-NRXKX","Female","NO","Yes","Yes",12,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",1027,864,"Yes","0-1 year"
"253","9514-JDSKI","Male","YES","Yes","No",1,"No","No","DSL","No","Yes","No","No","Yes","No","Month-to-month","No","Electronic check",551,3414,"Yes","0-1 year"
"254","3282-ZISZV","Male","NO","No","Yes",26,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",1273,2280,"No","2-3 years"
"255","3675-YDUPJ","Male","NO","No","No",2,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",331,1529,"No","0-1 year"
"256","4111-BNXIF","Female","NO","Yes","Yes",64,"No","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",838,3494,"No","5-6 years"
"257","7017-VFHAY","Female","NO","Yes","Yes",58,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",267,5524,"No","4-5 years"
"258","6655-LHBYW","Male","NO","No","No",46,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",254,4775,"No","3-4 years"
"259","4959-JOSRX","Female","NO","Yes","No",12,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",602,6021,"Yes","0-1 year"
"260","5046-NUHWD","Female","YES","Yes","No",22,"No","No","DSL","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",610,416,"No","1-2 years"
"261","7273-TEFQD","Male","YES","No","No",23,"No","No","DSL","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",565,583,"Yes","1-2 years"
"262","3606-TWKGI","Male","YES","No","No",5,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",133,660,"Yes","0-1 year"
"263","7529-ZDFXI","Male","YES","Yes","No",53,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",1394,4178,"No","4-5 years"
"264","7605-BDWDC","Female","NO","No","No",25,"No","No","DSL","Yes","Yes","No","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",678,942,"No","2-3 years"
"265","1950-KSVVJ","Female","NO","Yes","No",40,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","No","Mailed check",240,4263,"No","3-4 years"
"266","0123-CRBRT","Female","NO","Yes","Yes",58,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",1359,4589,"No","4-5 years"
"267","6292-TOSSS","Male","NO","No","No",46,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",395,363,"No","3-4 years"
"268","3197-ARFOY","Female","YES","No","No",11,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Mailed check",95,1633,"No","0-1 year"
"269","6323-AYBRX","Male","NO","No","No",55,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",321,196,"Yes","4-5 years"
